0,1
0.57021487,0.7876902
0.18378022,0.665644
0.15476103,0.037669063
0.99070543,0.4700536
0.32053548,0.09634791
0.39448586,0.41758338
0.94736713,0.09824707
0.45473424,0.8448704
0.8981772,0.12261445
0.38841787,0.3130837
0.6769241,0.7987522
0.9690634,0.43678805
0.6652384,0.8877941
0.29601556,0.5324849
0.98887175,0.08709266
0.49315506,0.21416473
0.028623031,0.38272634
0.51052755,0.35035866
0.3244657,0.62551457
0.6616249,0.29572016
0.16084449,0.045528356
0.19433357,0.79135734
0.41207236,0.23995657
0.9907114,0.47907254
0.33104494,0.7386678
0.9664859,0.7650654
0.39939612,0.0680235
0.80367166,0.89918286
0.7555292,0.54524887
0.55346406,0.26972347
0.58751357,0.005696525
0.96514255,0.4916104
0.31300178,0.4391685
0.58740526,0.29890975
0.34399235,0.7119625
0.65101033,0.7219017
0.37037387,0.49265626
0.20369795,0.64952344
0.7864498,0.08279207
0.32833764,0.514832
0.93802065,0.26595816
0.6517629,0.6403154
0.67847085,0.11792854
0.45404816,0.28461325
0.6940421,0.96111137
0.39341453,0.1593494
0.5490864,0.53121334
0.41924745,0.6304318
0.6308726,0.9806527
0.5951053,0.7668871
0.40462205,0.93941164
0.10462435,0.77289486
0.55477464,0.13753568
0.44201934,0.29990014
0.39629725,0.16360669
0.5264784,0.36702576
0.03881377,0.828315
0.34914622,0.2048707
0.21616438,0.04479461
0.989096,0.49627852
0.040548883,0.07157379
0.36932564,0.32008067
0.32877472,0.5300107
0.24137618,0.7212147
0.32893312,0.50610363
0.80011934,0.4319843
0.3305424,0.5759306
0.87878776,0.31503734
0.0023554987,0.993379
0.16732123,0.6287978
0.6612674,0.4357599
0.51408035,0.24078742
0.9970112,0.07750102
0.30151904,0.5640184
0.5531503,0.97198844
0.27592584,0.74674696
0.97629607,0.6630462
0.95080316,0.4060589
0.9863775,0.38334376
0.5228535,0.29714552
0.046235368,0.6688777
0.22554828,0.7387593
0.03865605,0.41526303
0.26434866,0.54520226
0.60423076,0.15895692
0.6599374,0.5840555
0.5658969,0.9876659
0.40180776,0.20613863
0.028542928,0.9112502
0.28845888,0.26025233
0.28039396,0.5080214
0.541144,0.17775665
0.11446102,0.052168105
0.28717062,0.57164836
0.5203854,0.41350976
0.16099818,0.6580846
0.59593683,0.24486421
0.51261705,0.38935775
0.64608383,0.92958415
0.6989025,0.283121
0.46612597,0.6755721
0.51394165,0.16842459
0.98591983,0.19945695
0.55690813,0.17941631
0.96926147,0.054387953
0.96903867,0.3473874
0.30366635,0.50733244
0.815748,0.8482101
0.0041043414,0.9945029
0.27888373,0.36590132
0.16398996,0.046366967
0.45007086,0.836442
0.8885471,0.2713556
0.9909133,0.37082893
0.11465769,0.8413513
0.34884387,0.2592332
0.3132631,0.1546174
0.9514411,0.8065499
0.105663486,0.72303706
0.21128155,0.71091825
0.5896341,0.08766798
0.07753162,0.91378605
0.964744,0.73219895
0.5459626,0.18299457
0.77588767,0.3520221
0.6163794,0.6339896
0.31467885,0.45299134
0.33126843,0.3126528
0.9672495,0.27916878
0.2928179,0.5492399
0.8995505,0.98713464
0.34259558,0.28964257
0.9125378,0.1152154
0.43603578,0.25273642
0.42929956,0.35386944
0.6908724,0.8492361
0.7677042,0.99021345
0.88423663,0.47552246
0.30705714,0.69546103
0.36998853,0.2704596
0.7866491,0.077326894
0.53545165,0.28428715
0.3625134,0.2623598
0.9635647,0.7526318
0.6048615,0.8404996
0.80851316,0.49125433
0.46575087,0.41606098
0.30480933,0.512444
0.343383,0.29289463
0.45002225,0.889094
0.36703452,0.113386765
0.36145386,0.48245716
0.8224338,0.32595727
0.42344832,0.23458947
0.4527112,0.1163843
0.29643598,0.565477
0.19050713,0.8757356
0.4549037,0.75002676
0.41323575,0.12110013
0.7861608,0.5708553
0.51758176,0.5498948
0.97209686,0.7527789
0.36553165,0.0965642
0.34766176,0.29840165
0.14959845,0.051121492
0.31263918,0.5381639
0.38036665,0.2859383
0.36881536,0.19399726
0.6945798,0.22504301
0.14235537,0.6418593
0.35536692,0.043074295
0.14831907,0.42074844
0.4752098,0.20930831
0.85404766,0.38731065
0.7572876,0.28538147
0.66831535,0.7102663
0.35132173,0.06906329
0.95103586,0.35158995
0.29561323,0.68594325
0.684481,0.8394636
0.8972527,0.13234824
0.59782416,0.77795076
0.36947393,0.95775944
0.39144298,0.15467675
0.9542134,0.053340305
0.5398081,0.17736971
0.29785052,0.42913055
0.93429625,0.7746688
0.5208686,0.48231158
0.9437886,0.805461
0.8510416,0.6986822
0.8130228,0.48505607
0.14539719,0.6418081
0.50343406,0.2178221
0.23680113,0.09861535
0.43624538,0.22629882
0.54695076,0.04761017
0.5014726,0.3589754
0.7929273,0.9708174
0.6087529,0.19043908
0.9037281,0.087650895
0.98957634,0.48712
0.6602666,0.60618037
0.65508,0.80435616
0.32276145,0.5156287
0.98903745,0.4157511
0.099561706,0.92102206
0.50036657,0.22618912
0.86891526,0.33408844
0.06528738,0.8923551
0.099305615,0.6560265
0.88646466,0.32085848
0.61906844,0.033688013
0.38637578,0.4272555
0.58007514,0.10211225
0.860857,0.8961826
0.03100288,0.620295
0.099828854,0.3144271
0.2720546,0.45822352
0.4786142,0.768239
0.9712614,0.6406127
0.26479328,0.5168692
0.12541263,0.063355975
0.52750564,0.22171797
0.54036164,0.29753232
0.67876303,0.7082431
0.35348094,0.054881997
0.37436023,0.11453925
0.5134386,0.7520545
0.036380243,0.8430225
0.53608465,0.18272994
0.9596173,0.3407555
0.031543072,0.5796191
0.3947955,0.41635528
0.10537875,0.61038285
0.8653459,0.8482995
0.5616489,0.70283175
0.18241371,0.099102095
0.24650049,0.42507058
0.37412873,0.7461058
0.8544707,0.15069155
0.21284837,0.41792154
0.8644332,0.90854335
0.54854757,0.14053498
0.31236008,0.53726274
0.59474915,0.67327607
0.00083774904,0.98708147
0.39280337,0.15392813
0.93766344,0.061904043
0.030725975,0.94820815
0.80015826,0.04031638
0.88564426,0.31280372
0.9738333,0.7476526
0.061140116,0.33637664
0.35479355,0.89862484
0.6605961,0.75557834
0.39178932,0.60502654
0.3604335,0.31199104
0.6122454,0.19805399
0.58601946,0.7660653
0.18186404,0.8840552
0.24558891,0.51893574
0.2859954,0.6978038
0.54868114,0.15398102
0.028639117,0.01104783
0.45819682,0.40884283
0.56174976,0.8229148
0.40413168,0.14411207
0.6105009,0.06760397
0.86384887,0.3759709
